coords,origin_id
9.251822282684868-45.49368929445109,511
9.251822282684868-45.49368929445109,511
9.251822282684868-45.49368929445109,511
9.251822282684868-45.49368929445109,511
9.251822282684868-45.49368929445109,511
9.251822282684868-45.49368929445109,511
9.251822282684868-45.49368929445109,511
9.251822282684868-45.49368929445109,511
9.251822282684868-45.49368929445109,511
9.251822282684868-45.49368929445109,511
9.25822991599373-45.49368929445109,512
9.264637549302591-45.49368929445109,513
9.264637549302591-45.49368929445109,513
9.264637549302591-45.49368929445109,513
9.271045182611456-45.49368929445109,514
9.277452815920318-45.49368929445109,515
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.283860449229184-45.49368929445109,516
9.290268082538043-45.49368929445109,517
9.290268082538043-45.49368929445109,517
9.290268082538043-45.49368929445109,517
9.290268082538043-45.49368929445109,517
9.290268082538043-45.49368929445109,517
9.290268082538043-45.49368929445109,517
9.290268082538043-45.49368929445109,517
9.290268082538043-45.49368929445109,517
9.290268082538043-45.49368929445109,517
9.290268082538043-45.49368929445109,517
9.290268082538043-45.49368929445109,517
9.290268082538043-45.49368929445109,517
9.290268082538043-45.49368929445109,517
9.296675715846908-45.49368929445109,518
9.296675715846908-45.49368929445109,518
9.296675715846908-45.49368929445109,518
9.296675715846908-45.49368929445109,518
9.296675715846908-45.49368929445109,518
9.296675715846908-45.49368929445109,518
9.296675715846908-45.49368929445109,518
9.296675715846908-45.49368929445109,518
9.296675715846908-45.49368929445109,518
9.296675715846908-45.49368929445109,518
9.30308334915577-45.49368929445109,519
9.30308334915577-45.49368929445109,519
9.30308334915577-45.49368929445109,519
9.30308334915577-45.49368929445109,519
9.30308334915577-45.49368929445109,519
9.30308334915577-45.49368929445109,519
9.30308334915577-45.49368929445109,519
9.30308334915577-45.49368929445109,519
9.30308334915577-45.49368929445109,519
9.30308334915577-45.49368929445109,519
9.309490982464634-45.49368929445109,520
9.309490982464634-45.49368929445109,520
9.309490982464634-45.49368929445109,520
9.315898615773497-45.49368929445109,521
9.315898615773497-45.49368929445109,521
9.315898615773497-45.49368929445109,521
9.32230624908236-45.49368929445109,522
9.32230624908236-45.49368929445109,522
9.32230624908236-45.49368929445109,522
9.32230624908236-45.49368929445109,522
9.328713882391222-45.49368929445109,523
9.328713882391222-45.49368929445109,523
9.328713882391222-45.49368929445109,523
9.328713882391222-45.49368929445109,523
9.328713882391222-45.49368929445109,523
9.328713882391222-45.49368929445109,523
9.335121515700084-45.49368929445109,524
9.335121515700084-45.49368929445109,524
9.335121515700084-45.49368929445109,524
9.335121515700084-45.49368929445109,524
9.335121515700084-45.49368929445109,524
9.335121515700084-45.49368929445109,524
9.335121515700084-45.49368929445109,524
9.335121515700084-45.49368929445109,524
9.335121515700084-45.49368929445109,524
9.341529149008949-45.49368929445109,525
9.341529149008949-45.49368929445109,525
9.347936782317811-45.49368929445109,526
9.347936782317811-45.49368929445109,526
9.347936782317811-45.49368929445109,526
9.347936782317811-45.49368929445109,526
9.354344415626674-45.49368929445109,527
9.354344415626674-45.49368929445109,527
9.354344415626674-45.49368929445109,527
9.354344415626674-45.49368929445109,527
9.354344415626674-45.49368929445109,527
9.354344415626674-45.49368929445109,527
9.354344415626674-45.49368929445109,527
9.354344415626674-45.49368929445109,527
9.354344415626674-45.49368929445109,527
9.354344415626674-45.49368929445109,527
9.354344415626674-45.49368929445109,527
9.354344415626674-45.49368929445109,527
9.354344415626674-45.49368929445109,527
9.360752048935536-45.49368929445109,528
9.360752048935536-45.49368929445109,528
9.360752048935536-45.49368929445109,528
9.360752048935536-45.49368929445109,528
9.3671596822444-45.49368929445109,529
9.3671596822444-45.49368929445109,529
9.3671596822444-45.49368929445109,529
9.3671596822444-45.49368929445109,529
9.3671596822444-45.49368929445109,529
9.3671596822444-45.49368929445109,529
9.3671596822444-45.49368929445109,529
9.3671596822444-45.49368929445109,529
9.373567315553265-45.49368929445109,530
9.379974948862126-45.49368929445109,531
9.379974948862126-45.49368929445109,531
9.379974948862126-45.49368929445109,531
9.386382582170988-45.49368929445109,532
9.39279021547985-45.49368929445109,533
9.123672938758595-45.49818096735115,534
9.123672938758595-45.49818096735115,534
9.123672938758595-45.49818096735115,534
9.130081083182995-45.49818096735115,535
9.142897372031792-45.49818096735115,536
9.149305516456192-45.49818096735115,537
9.155713660880592-45.49818096735115,538
9.162121805304992-45.49818096735115,539
9.168529949729392-45.49818096735115,540
9.174938094153791-45.49818096735115,541
9.174938094153791-45.49818096735115,541
9.181346238578191-45.49818096735115,542
9.181346238578191-45.49818096735115,542
9.181346238578191-45.49818096735115,542
9.181346238578191-45.49818096735115,542
9.181346238578191-45.49818096735115,542
9.181346238578191-45.49818096735115,542
9.181346238578191-45.49818096735115,542
9.18775438300259-45.49818096735115,543
9.18775438300259-45.49818096735115,543
9.18775438300259-45.49818096735115,543
9.18775438300259-45.49818096735115,543
9.19416252742699-45.49818096735115,544
9.19416252742699-45.49818096735115,544
9.19416252742699-45.49818096735115,544
9.20057067185139-45.49818096735115,545
9.20057067185139-45.49818096735115,545
9.20057067185139-45.49818096735115,545
9.20057067185139-45.49818096735115,545
9.20057067185139-45.49818096735115,545
9.20697881627579-45.49818096735115,546
9.20697881627579-45.49818096735115,546
9.20697881627579-45.49818096735115,546
9.20697881627579-45.49818096735115,546
9.213386960700188-45.49818096735115,547
9.213386960700188-45.49818096735115,547
9.213386960700188-45.49818096735115,547
9.213386960700188-45.49818096735115,547
9.213386960700188-45.49818096735115,547
9.213386960700188-45.49818096735115,547
9.219795105124588-45.49818096735115,548
9.219795105124588-45.49818096735115,548
9.219795105124588-45.49818096735115,548
9.226203249548988-45.49818096735115,549
9.251835827246586-45.49818096735115,550
9.251835827246586-45.49818096735115,550
9.251835827246586-45.49818096735115,550
9.251835827246586-45.49818096735115,550
9.251835827246586-45.49818096735115,550
9.251835827246586-45.49818096735115,550
9.258243971670984-45.49818096735115,551
9.258243971670984-45.49818096735115,551
9.258243971670984-45.49818096735115,551
9.258243971670984-45.49818096735115,551
9.258243971670984-45.49818096735115,551
9.258243971670984-45.49818096735115,551
9.264652116095384-45.49818096735115,552
9.264652116095384-45.49818096735115,552
9.271060260519784-45.49818096735115,553
9.277468404944184-45.49818096735115,554
9.277468404944184-45.49818096735115,554
9.277468404944184-45.49818096735115,554
9.277468404944184-45.49818096735115,554
9.283876549368582-45.49818096735115,555
9.283876549368582-45.49818096735115,555
9.283876549368582-45.49818096735115,555
9.283876549368582-45.49818096735115,555
9.283876549368582-45.49818096735115,555
9.290284693792982-45.49818096735115,556
9.290284693792982-45.49818096735115,556
9.290284693792982-45.49818096735115,556
9.290284693792982-45.49818096735115,556
9.290284693792982-45.49818096735115,556
9.296692838217382-45.49818096735115,557
9.296692838217382-45.49818096735115,557
9.30310098264178-45.49818096735115,558
9.30310098264178-45.49818096735115,558
9.30950912706618-45.49818096735115,559
9.30950912706618-45.49818096735115,559
9.30950912706618-45.49818096735115,559
9.30950912706618-45.49818096735115,559
9.31591727149058-45.49818096735115,560
9.31591727149058-45.49818096735115,560
9.31591727149058-45.49818096735115,560
9.31591727149058-45.49818096735115,560
9.31591727149058-45.49818096735115,560
9.32232541591498-45.49818096735115,561
9.32232541591498-45.49818096735115,561
9.32232541591498-45.49818096735115,561
9.32232541591498-45.49818096735115,561
9.328733560339378-45.49818096735115,562
9.328733560339378-45.49818096735115,562
9.328733560339378-45.49818096735115,562
9.328733560339378-45.49818096735115,562
9.328733560339378-45.49818096735115,562
9.335141704763778-45.49818096735115,563
9.335141704763778-45.49818096735115,563
9.335141704763778-45.49818096735115,563
9.335141704763778-45.49818096735115,563
9.335141704763778-45.49818096735115,563
9.335141704763778-45.49818096735115,563
9.341549849188178-45.49818096735115,564
9.341549849188178-45.49818096735115,564
9.341549849188178-45.49818096735115,564
9.341549849188178-45.49818096735115,564
9.347957993612576-45.49818096735115,565
9.347957993612576-45.49818096735115,565
9.347957993612576-45.49818096735115,565
9.347957993612576-45.49818096735115,565
9.347957993612576-45.49818096735115,565
9.347957993612576-45.49818096735115,565
9.347957993612576-45.49818096735115,565
9.347957993612576-45.49818096735115,565
9.354366138036976-45.49818096735115,566
9.354366138036976-45.49818096735115,566
9.354366138036976-45.49818096735115,566
9.360774282461376-45.49818096735115,567
9.367182426885776-45.49818096735115,568
9.367182426885776-45.49818096735115,568
9.373590571310174-45.49818096735115,569
9.373590571310174-45.49818096735115,569
9.373590571310174-45.49818096735115,569
9.373590571310174-45.49818096735115,569
9.379998715734574-45.49818096735115,570
9.379998715734574-45.49818096735115,570
9.386406860158974-45.49818096735115,571
9.386406860158974-45.49818096735115,571
9.399223149007772-45.49818096735115,572
9.399223149007772-45.49818096735115,572
9.399223149007772-45.49818096735115,572
9.405631293432172-45.49818096735115,573
9.11085895047392-45.502672640251205,574
9.11085895047392-45.502672640251205,574
9.142902228778276-45.502672640251205,575
9.142902228778276-45.502672640251205,575
9.174945507082631-45.502672640251205,576
9.187762818404376-45.502672640251205,577
9.187762818404376-45.502672640251205,577
9.194171474065246-45.502672640251205,578
9.194171474065246-45.502672640251205,578
9.194171474065246-45.502672640251205,578
9.194171474065246-45.502672640251205,578
9.200580129726118-45.502672640251205,579
9.20698878538699-45.502672640251205,580
9.20698878538699-45.502672640251205,580
9.21339744104786-45.502672640251205,581
9.21339744104786-45.502672640251205,581
9.21339744104786-45.502672640251205,581
9.21339744104786-45.502672640251205,581
9.21339744104786-45.502672640251205,581
9.21339744104786-45.502672640251205,581
9.21339744104786-45.502672640251205,581
9.226214752369604-45.502672640251205,582
9.226214752369604-45.502672640251205,582
9.226214752369604-45.502672640251205,582
9.239032063691344-45.502672640251205,583
9.239032063691344-45.502672640251205,583
9.245440719352215-45.502672640251205,584
9.245440719352215-45.502672640251205,584
9.245440719352215-45.502672640251205,584
9.245440719352215-45.502672640251205,584
9.245440719352215-45.502672640251205,584
9.245440719352215-45.502672640251205,584
9.251849375013087-45.502672640251205,585
9.251849375013087-45.502672640251205,585
9.251849375013087-45.502672640251205,585
9.25825803067396-45.502672640251205,586
9.25825803067396-45.502672640251205,586
9.25825803067396-45.502672640251205,586
9.25825803067396-45.502672640251205,586
9.25825803067396-45.502672640251205,586
9.25825803067396-45.502672640251205,586
9.25825803067396-45.502672640251205,586
9.26466668633483-45.502672640251205,587
9.26466668633483-45.502672640251205,587
9.271075341995704-45.502672640251205,588
9.271075341995704-45.502672640251205,588
9.271075341995704-45.502672640251205,588
9.271075341995704-45.502672640251205,588
9.271075341995704-45.502672640251205,588
9.271075341995704-45.502672640251205,588
9.277483997656573-45.502672640251205,589
9.277483997656573-45.502672640251205,589
9.277483997656573-45.502672640251205,589
9.277483997656573-45.502672640251205,589
9.283892653317444-45.502672640251205,590
9.283892653317444-45.502672640251205,590
9.290301308978316-45.502672640251205,591
9.290301308978316-45.502672640251205,591
9.290301308978316-45.502672640251205,591
9.290301308978316-45.502672640251205,591
9.296709964639188-45.502672640251205,592
9.296709964639188-45.502672640251205,592
9.303118620300058-45.502672640251205,593
9.303118620300058-45.502672640251205,593
